radius_of_gyration,effective_dimension,speed,tortuosity,turn_angle,directional_consistency,cos_slope,early_late_ratio,time_to_commit,commitment_sharpness,problem_id,condition,correct,bin,group,layer,num_tokens
186.21986,1.0000001,329.2246,0.4539142,2.2563205,0.42832306,-0.038218677043914795,0.71484923,0,0.0018401146,3,direct,True,UltraSmall,G2,5,3
270.7389,0.9999999,469.49323,0.45769584,2.3656604,0.3783064,-0.02870112657546997,0.56456935,0,0.0025629997,3,direct,True,UltraSmall,G2,6,3
260.02206,1.0,417.84302,0.56402284,2.1248324,0.48676285,-0.009254395961761475,0.50809336,0,-0.0023686886,3,direct,True,UltraSmall,G2,7,3
272.23776,1.0000001,390.47247,0.7360916,1.5931994,0.69914186,0.004765868186950684,0.5127611,0,0.0019901395,3,direct,True,UltraSmall,G2,8,3
243.17447,1.0000001,392.61588,0.5887682,1.9297377,0.5695247,-0.0001093149185180664,0.6925742,0,-0.0001693964,3,direct,True,UltraSmall,G2,9,3
350.59103,0.9999999,617.6771,0.47356823,2.1571705,0.47257566,8.094310760498047e-05,1.0720503,0,-0.00021225214,3,direct,True,UltraSmall,G2,10,3
405.35358,0.9999999,611.3152,0.6399818,1.987539,0.5455345,0.0017946958541870117,0.4293242,0,0.0006160736,3,direct,True,UltraSmall,G2,11,3
503.89984,0.99999994,877.5941,0.44424477,2.437028,0.34504104,-0.00039446353912353516,0.5406772,0,-0.0002616048,3,direct,True,UltraSmall,G2,12,3
418.50464,0.9999999,713.3547,0.510399,2.1191611,0.48923787,0.0006905794143676758,0.71414465,0,0.00012731552,3,direct,True,UltraSmall,G2,13,3
504.62222,0.9999999,855.83167,0.52717423,2.0451624,0.5211648,0.0004226565361022949,0.82982415,0,4.196167e-05,3,direct,True,UltraSmall,G2,14,3
736.1112,1.0,1221.3993,0.5627225,1.9479825,0.5620027,-0.003031015396118164,0.9334894,0,-0.0008716583,3,direct,True,UltraSmall,G2,15,3
900.44946,0.99999994,1568.9078,0.48356777,2.1592402,0.47166342,-0.004687070846557617,0.7842263,0,0.00040364265,3,direct,True,UltraSmall,G2,16,3
980.8253,1.0,1694.1022,0.50028974,2.1074224,0.49434844,-0.0037442445755004883,0.8375013,0,-0.00037914515,3,direct,True,UltraSmall,G2,17,3
1372.4165,1.0,2437.9756,0.45224178,2.2375364,0.43679085,-0.02242255210876465,0.7694604,0,-0.0022050142,3,direct,True,UltraSmall,G2,18,3
1604.6554,0.9999999,2803.5796,0.47815457,2.1764286,0.46406803,-0.0320286750793457,0.76981735,0,-0.004429519,3,direct,True,UltraSmall,G2,19,3
1778.8208,1.0,3165.8547,0.4531387,2.2210577,0.44418776,-0.03773730993270874,0.81813097,0,-0.00095945597,3,direct,True,UltraSmall,G2,20,3
2016.9845,0.99999994,3666.3215,0.42091691,2.2892873,0.4133706,-0.045410096645355225,0.8396901,0,0.0035774708,3,direct,True,UltraSmall,G2,21,3
2331.0322,1.0,4306.711,0.3936441,2.3523793,0.38444507,-0.05688285827636719,0.8320955,0,0.009810984,3,direct,True,UltraSmall,G2,22,3
2643.577,1.0,4912.452,0.3850448,2.3672483,0.37757143,-0.05780881643295288,0.8492346,0,0.010647535,3,direct,True,UltraSmall,G2,23,3
2900.0981,1.0,5425.085,0.37480617,2.3857107,0.36900756,-0.07069408893585205,0.8680053,0,0.016785562,3,direct,True,UltraSmall,G2,24,3
3168.0762,1.0,5920.253,0.37556267,2.3879204,0.3679805,-0.051754772663116455,0.85056627,0,0.0016893744,3,direct,True,UltraSmall,G2,25,3
63.74899,0.99999994,112.73898,0.46839952,2.1667082,0.4683676,-0.20237676799297333,0.9876934,0,0.13311708,3,direct,True,UltraSmall,G2,26,3
28.162586,6.160336,42.81349,0.044966314,2.106194,0.04774059,0.0011880489621454706,0.9980444,13,0.5189955,3,cot,True,UltraSmall,G4,0,26
189.6922,3.2706382,296.05682,0.04328371,2.1713521,0.069255866,0.00137388472373669,0.9628803,3,0.1665104,3,cot,True,UltraSmall,G4,1,26
186.69397,4.3478336,288.07864,0.045973476,2.1318207,0.06985535,0.0014919672562525822,0.9801813,3,0.10631412,3,cot,True,UltraSmall,G4,2,26
194.0605,4.9114585,293.71146,0.046422,2.1310349,0.05577748,0.0007485038500565749,0.9054178,13,0.15700144,3,cot,True,UltraSmall,G4,3,26
211.93005,4.7451115,311.49466,0.049953636,2.1038332,0.053990252,0.0009062711550639226,0.9123066,3,0.040519714,3,cot,True,UltraSmall,G4,4,26
223.12152,4.6694736,324.71954,0.040974922,2.0993083,0.050753433,0.00017878445295187143,0.88390213,3,0.04218924,3,cot,True,UltraSmall,G4,5,26
289.9853,2.623936,437.53946,0.048436888,2.1428578,0.06654825,0.0002884005124752338,0.8429691,3,0.02189666,3,cot,True,UltraSmall,G4,6,26
296.41504,3.2528906,440.51105,0.03767962,2.0781915,0.05376792,0.00024054256769327016,0.9309122,3,0.012745559,3,cot,True,UltraSmall,G4,7,26
397.08102,2.5589423,532.23755,0.042103,2.0567787,0.049549963,0.00020388218072744517,0.8838263,3,0.012321293,3,cot,True,UltraSmall,G4,8,26
443.52505,2.4762177,605.66986,0.039188784,2.0492525,0.067528136,5.398910779219407e-05,0.99910694,13,0.0031739473,3,cot,True,UltraSmall,G4,9,26
566.828,2.275334,734.65015,0.038522813,2.0083525,0.05671155,0.00012128499838022086,1.0006734,7,0.0053080916,3,cot,True,UltraSmall,G4,10,26
540.486,2.2767467,720.98486,0.05304077,2.0825803,0.059502482,5.653986564049354e-05,0.9198306,7,0.0018615127,3,cot,True,UltraSmall,G4,11,26
893.86414,1.7602504,1084.812,0.032520052,2.0728571,0.073508464,2.4910431641798754e-05,1.1308738,3,0.0025701523,3,cot,True,UltraSmall,G4,12,26
785.63965,2.6736095,1016.9929,0.036776498,2.0048425,0.078402035,1.8530808962308443e-05,1.1243283,3,0.004100919,3,cot,True,UltraSmall,G4,13,26
903.7077,3.3281312,1163.0819,0.040406473,2.0085528,0.09004206,7.115762967329759e-05,1.1555998,7,0.004483223,3,cot,True,UltraSmall,G4,14,26
1119.7256,6.6198087,1353.6703,0.05002706,1.9338741,0.079651386,-2.4748123609102687e-05,1.101235,5,0.009918869,3,cot,True,UltraSmall,G4,15,26
1348.8048,5.2896695,1703.9777,0.038756143,1.9642797,0.08371934,6.89231432401217e-05,1.1468624,1,0.010564566,3,cot,True,UltraSmall,G4,16,26
1349.4253,9.462697,1666.1187,0.041604742,1.9408232,0.07061339,6.635234906123235e-06,0.97962135,5,0.0073032975,3,cot,True,UltraSmall,G4,17,26
1890.6547,9.366408,2346.7307,0.042474695,1.9545358,0.08503809,3.197197730724628e-05,0.95081204,14,0.015503585,3,cot,True,UltraSmall,G4,18,26
2279.0662,8.9051895,2872.324,0.045888685,1.9691459,0.09216274,0.00032486434166248033,1.0243587,14,0.022263765,3,cot,True,UltraSmall,G4,19,26
2453.5188,8.848294,3112.66,0.04808842,1.9795581,0.091954686,0.00041531218932225154,1.0352396,2,0.0198704,3,cot,True,UltraSmall,G4,20,26
2687.7593,8.766455,3440.0488,0.048177067,1.9871024,0.086848296,0.0006302806047292856,1.0299736,14,0.035951674,3,cot,True,UltraSmall,G4,21,26
2925.5046,8.640013,3816.038,0.045043092,1.9932443,0.08253876,0.0006841380779559795,1.0334678,14,0.039978802,3,cot,True,UltraSmall,G4,22,26
3249.9216,8.638783,4258.0493,0.044498548,2.0036833,0.079384334,0.0007644027471542358,1.0198165,14,0.036620796,3,cot,True,UltraSmall,G4,23,26
3496.694,8.901134,4600.5405,0.045358445,2.0076313,0.07393166,0.001161833955691411,1.03547,14,0.04903108,3,cot,True,UltraSmall,G4,24,26
3844.6262,8.798011,4978.999,0.04099829,1.9885193,0.07606781,0.0010250689891668466,1.0301634,14,0.049423873,3,cot,True,UltraSmall,G4,25,26
102.44366,4.685042,136.4339,0.03016211,2.025777,0.048896797,0.005260221423724524,0.9515742,19,0.15407383,3,cot,True,UltraSmall,G4,26,26
24.797527,1.7571185,37.054203,0.39517444,1.9535971,0.40294564,0.22505319863557816,1.1277233,0,0.14010203,4,direct,False,UltraSmall,G1,0,4
190.3303,1.5456487,310.68765,0.29336962,2.0923257,0.3319167,0.04915058612823486,1.1245311,0,0.08206689,4,direct,False,UltraSmall,G1,1,4
186.40633,1.6928725,290.7358,0.343337,2.0225508,0.3593586,0.049827635288238525,0.97715515,0,0.04579413,4,direct,False,UltraSmall,G1,2,4
183.24162,1.829798,281.93802,0.36548996,1.9825186,0.3708741,0.048960894346237176,0.95759124,0,0.035875857,4,direct,False,UltraSmall,G1,3,4
198.41609,1.7434428,307.28226,0.3515611,1.978479,0.36561525,0.011711925268173218,1.0357918,0,0.031747103,4,direct,False,UltraSmall,G1,4,4
206.20328,1.8203427,301.3161,0.3966718,1.9069831,0.38800344,0.012318968772888182,0.8531059,0,0.019932449,4,direct,False,UltraSmall,G1,5,4
266.75278,1.5859196,374.9176,0.40438384,1.8937082,0.39160436,0.01445913314819336,0.82352465,0,0.017317891,4,direct,False,UltraSmall,G1,6,4
254.80466,1.723948,337.6003,0.48001704,1.8202274,0.46176228,0.014499157667160032,0.6861548,0,0.005940616,4,direct,False,UltraSmall,G1,7,4
327.5394,1.6480377,383.84012,0.59768736,1.5644932,0.57697767,0.014191359281539917,0.67838776,0,0.004344821,4,direct,False,UltraSmall,G1,8,4
325.63287,1.6660342,402.55518,0.534382,1.7362354,0.50023615,0.005386978387832642,0.5960323,0,0.000978291,4,direct,False,UltraSmall,G1,9,4
398.90268,1.5735353,592.8439,0.35387132,1.8676832,0.3732968,0.0037596523761749268,1.104833,0,0.0009252429,4,direct,False,UltraSmall,G1,10,4
501.45386,1.3227334,614.95013,0.48813343,1.9334238,0.4319772,0.0028929412364959717,0.55993193,0,0.0007879138,4,direct,False,UltraSmall,G1,11,4
587.86194,1.547033,773.43744,0.46298495,1.6660807,0.38865212,0.001303166151046753,0.7424608,0,0.00083231926,4,direct,False,UltraSmall,G1,12,4
567.30334,1.6069229,737.4397,0.4943001,1.6040994,0.44584006,0.0021619796752929688,0.7581234,0,0.00091922283,4,direct,False,UltraSmall,G1,13,4
633.5127,1.8273505,825.6525,0.5026148,1.564774,0.4920478,0.002965003252029419,0.89195484,0,0.0013179779,4,direct,False,UltraSmall,G1,14,4
817.6172,1.7318741,1164.9083,0.40826216,1.6887625,0.41621798,0.0014751553535461426,1.0726415,0,0.0011944175,4,direct,False,UltraSmall,G1,15,4
1029.436,1.8424095,1416.543,0.4484928,1.6643314,0.44395393,0.0034571588039398193,0.9469538,0,0.0039234757,4,direct,False,UltraSmall,G1,16,4
1011.50635,1.9434812,1471.4805,0.40224057,1.8088738,0.39792043,0.002707540988922119,0.8223402,0,0.00095939636,4,direct,False,UltraSmall,G1,17,4
1273.6517,1.991949,1796.9521,0.43798432,1.765303,0.4290066,0.0048545002937316895,0.86397237,0,0.0029000044,4,direct,False,UltraSmall,G1,18,4
1670.7286,1.9873418,2378.8176,0.41664717,1.789737,0.41154462,0.0034531950950622554,0.91184354,0,0.0030120015,4,direct,False,UltraSmall,G1,19,4
1985.4744,1.9300059,2923.262,0.38882715,1.8729787,0.3885707,0.0028014183044433594,0.94311094,0,0.0063174963,4,direct,False,UltraSmall,G1,20,4
2307.83,1.8799179,3518.595,0.34950218,1.9545135,0.35155147,0.0014040768146514893,0.9213697,0,0.00635767,4,direct,False,UltraSmall,G1,21,4
2739.634,1.8702949,4346.578,0.30727056,2.0202422,0.31251642,-0.006256073713302612,0.9276716,0,0.0066281557,4,direct,False,UltraSmall,G1,22,4
3288.469,1.8878232,5317.269,0.28132316,2.0447814,0.28557143,-0.016397207975387573,0.90730214,0,0.015977561,4,direct,False,UltraSmall,G1,23,4
3623.1426,1.8585712,5846.138,0.28391665,2.043676,0.29063365,-0.013692706823348997,0.944624,0,0.016943693,4,direct,False,UltraSmall,G1,24,4
4079.81,1.870484,6523.9683,0.2949862,2.030213,0.30031732,-0.018174350261688232,0.94002867,0,0.015919685,4,direct,False,UltraSmall,G1,25,4
86.837456,1.7724322,140.55452,0.32599494,2.067664,0.33819926,0.06556126475334167,1.0757931,0,0.2192871,4,direct,False,UltraSmall,G1,26,4
27.96243,5.878666,39.440834,0.040676225,1.9896638,0.043215897,0.0012884874366642337,1.1742071,15,0.52084124,4,cot,True,UltraSmall,G4,0,31
198.80234,3.255004,301.3757,0.035559304,2.0778203,0.059354108,4.9678243704977234e-05,1.1022066,3,0.19955426,4,cot,True,UltraSmall,G4,1,31
196.53644,4.4517255,292.21484,0.03783129,2.053975,0.054602377,1.1963772694181389e-05,1.0870198,3,0.13052768,4,cot,True,UltraSmall,G4,2,31
204.9909,5.0849915,300.0078,0.03812097,2.0370889,0.050023906,-0.00027676713347302395,1.0504544,3,0.14486176,4,cot,True,UltraSmall,G4,3,31
221.50928,4.940838,320.9509,0.04102225,2.0272827,0.0455979,0.00031715898015210043,1.0723515,3,0.060842752,4,cot,True,UltraSmall,G4,4,31
244.0982,4.569024,345.41125,0.03248862,2.0230224,0.042541012,0.00020752735477400831,1.0341418,3,0.045669973,4,cot,True,UltraSmall,G4,5,31
309.29202,2.759565,430.6543,0.04274782,1.9738867,0.053751227,0.0002819938044394216,1.0171189,3,0.041544497,4,cot,True,UltraSmall,G4,6,31
306.96463,3.5560098,427.38586,0.031899534,1.9837977,0.044410594,0.00016322764459255671,1.1109669,1,0.027953744,4,cot,True,UltraSmall,G4,7,31
405.15787,2.6234205,526.22656,0.035465762,1.9509499,0.06251692,1.4312686326108599e-05,0.9371616,4,0.01909715,4,cot,True,UltraSmall,G4,8,31
427.69775,2.9194021,554.70374,0.03460319,1.9331146,0.046840344,2.4573185022203488e-05,0.9922594,1,0.007541299,4,cot,True,UltraSmall,G4,9,31
563.79645,2.246343,733.2665,0.032193024,1.8965815,0.06436451,8.989300690715649e-05,0.93889385,16,0.006985545,4,cot,True,UltraSmall,G4,10,31
561.1006,2.33855,725.2082,0.043863203,1.9456589,0.08206712,3.6942216260016825e-05,0.9173298,8,0.0041756034,4,cot,True,UltraSmall,G4,11,31
838.1754,1.8368734,1030.9774,0.03050274,1.8946325,0.04961476,2.0389336765276575e-05,1.0037055,3,0.0030919313,4,cot,True,UltraSmall,G4,12,31
790.04395,2.5372272,998.48676,0.03142074,1.88379,0.061235767,3.33358103759562e-05,1.0429354,6,0.0024392009,4,cot,True,UltraSmall,G4,13,31
930.0752,3.5121903,1117.9979,0.03552291,1.8647776,0.07194539,8.478184563166837e-05,1.0864213,16,0.0052092075,4,cot,True,UltraSmall,G4,14,31
1204.98,5.877405,1388.0223,0.04207275,1.8556161,0.060307313,4.5462020644887004e-05,1.0186698,16,0.00953716,4,cot,True,UltraSmall,G4,15,31
1408.8524,5.512668,1661.4325,0.03442791,1.8685794,0.05822146,8.798507482509591e-05,1.042842,16,0.00749141,4,cot,True,UltraSmall,G4,16,31
1445.7908,9.042163,1740.4514,0.034342486,1.9144241,0.06331757,8.235537303037717e-05,1.0333779,21,0.0075747967,4,cot,True,UltraSmall,G4,17,31
1945.7405,9.394604,2363.6272,0.035962988,1.9266022,0.060410745,3.1543082999970936e-05,0.9805749,21,0.016190052,4,cot,True,UltraSmall,G4,18,31
2393.4072,7.773334,2912.428,0.036191877,1.9170578,0.06301862,0.00020198210725794907,1.0707368,21,0.028715193,4,cot,True,UltraSmall,G4,19,31
2628.1106,8.589625,3240.1746,0.037625495,1.941252,0.059272654,0.0004590328065916746,1.1017107,21,0.02151537,4,cot,True,UltraSmall,G4,20,31
2939.3486,8.041646,3660.5583,0.037343834,1.9374189,0.056230042,0.0005825234599850732,1.0998511,21,0.04327452,4,cot,True,UltraSmall,G4,21,31
3232.109,8.642946,4078.829,0.034479175,1.9446467,0.052263044,0.0007779525437530076,1.1368705,9,0.052654564,4,cot,True,UltraSmall,G4,22,31
3687.356,9.844388,4673.974,0.0335402,1.9447957,0.057432413,0.0008708491341290669,1.1064326,9,0.076493084,4,cot,True,UltraSmall,G4,23,31
3932.5762,10.337556,4999.7275,0.033366233,1.9557487,0.05817218,0.0011153518689487614,1.1157882,9,0.064778686,4,cot,True,UltraSmall,G4,24,31
4393.4585,10.623477,5458.0703,0.030762047,1.9304807,0.06508253,0.0009820535265166184,1.0779535,9,0.08065754,4,cot,True,UltraSmall,G4,25,31
108.773766,5.534409,138.53633,0.028085925,1.9523116,0.03898702,0.0037973813491938716,1.0427502,23,0.26046836,4,cot,True,UltraSmall,G4,26,31
24.53884,1.7499759,36.253483,0.40390256,1.92402,0.4109344,0.2397278919816017,1.1671667,0,0.15481174,5,direct,False,UltraSmall,G1,0,4
187.63213,1.5856433,311.58945,0.28340787,2.1303463,0.31861827,0.031032770872116085,1.117152,0,0.088854134,5,direct,False,UltraSmall,G1,1,4
180.5984,1.7202396,291.7274,0.3172778,2.0934482,0.3358354,0.019000768661499023,0.967697,0,0.052053988,5,direct,False,UltraSmall,G1,2,4
177.23285,1.8365264,279.7288,0.345462,2.0325658,0.35333613,0.027161240577697754,0.9587553,0,0.039090395,5,direct,False,UltraSmall,G1,3,4
191.0518,1.7811385,304.5577,0.33931395,2.0510623,0.35221967,0.00416409969329834,1.0320816,0,0.01763779,5,direct,False,UltraSmall,G1,4,4
190.26724,1.772698,296.9954,0.34682366,2.0447843,0.3559197,0.005213141441345215,0.8687737,0,0.010988295,5,direct,False,UltraSmall,G1,5,4
250.53584,1.8246893,368.25772,0.36947352,1.8742275,0.35859063,0.007324337959289551,0.8869769,0,0.011314273,5,direct,False,UltraSmall,G1,6,4
248.78662,1.9784827,340.6752,0.45260653,1.7736814,0.42676556,0.008763790130615234,0.7382779,0,0.0036410093,5,direct,False,UltraSmall,G1,7,4
284.1916,1.7506083,358.31348,0.5314489,1.6443202,0.5205936,0.01085209846496582,0.6783921,0,0.0042153597,5,direct,False,UltraSmall,G1,8,4
250.61746,1.9192586,341.3363,0.4761673,1.7722354,0.4699342,0.004543095827102661,0.7570425,0,0.0007351637,5,direct,False,UltraSmall,G1,9,4
338.78754,1.734968,495.29282,0.39645672,1.7816386,0.40929314,0.003184378147125244,1.2664889,0,0.0006263852,5,direct,False,UltraSmall,G1,10,4
452.88297,1.5105126,549.44055,0.523762,1.7556012,0.46485043,0.002432882785797119,0.62641776,0,0.0008543134,5,direct,False,UltraSmall,G1,11,4
435.03122,1.6054606,620.45074,0.38368344,1.7037965,0.37712225,0.0009875595569610596,0.9676598,0,0.0004028082,5,direct,False,UltraSmall,G1,12,4
404.9737,1.8363645,568.6424,0.43568373,1.706358,0.4366534,0.0018680989742279053,1.0202241,0,0.00068187714,5,direct,False,UltraSmall,G1,13,4
518.54065,1.8283935,712.3342,0.45440468,1.6352592,0.4607962,0.002432584762573242,1.0893342,0,0.0014365315,5,direct,False,UltraSmall,G1,14,4
731.59894,1.7626787,1028.448,0.4395601,1.6884215,0.4437619,0.0012222230434417725,1.2661456,0,0.001383245,5,direct,False,UltraSmall,G1,15,4
869.8277,1.8157141,1243.8334,0.41700503,1.7213898,0.42243317,0.0031117498874664302,1.1056137,0,0.0022764802,5,direct,False,UltraSmall,G1,16,4
940.84656,1.9820992,1386.5986,0.39873105,1.8284242,0.39852834,0.0038307607173919673,0.9567152,0,0.0017846823,5,direct,False,UltraSmall,G1,17,4
1241.8982,1.9490751,1777.5414,0.42485574,1.772129,0.42188188,0.004464924335479736,0.97608936,0,0.0036569834,5,direct,False,UltraSmall,G1,18,4
1589.6104,1.9655689,2229.378,0.43865663,1.7448514,0.43612766,0.0032329261302948,0.9552639,0,0.002697587,5,direct,False,UltraSmall,G1,19,4
1957.0663,1.9647695,2841.243,0.40478718,1.8289335,0.40260577,0.0034815967082977295,0.9368264,0,0.0034789443,5,direct,False,UltraSmall,G1,20,4
2294.2566,1.926818,3430.2961,0.36555183,1.9076837,0.36257085,0.003857672214508056,0.893203,0,0.003363192,5,direct,False,UltraSmall,G1,21,4
2807.1282,1.8622272,4397.8833,0.3181637,2.011987,0.32146633,-0.005405902862548828,0.876705,0,0.0096491575,5,direct,False,UltraSmall,G1,22,4
3361.5857,1.8963082,5399.1304,0.28342038,2.0329027,0.2854804,-0.018387198448181152,0.8866203,0,0.021761894,5,direct,False,UltraSmall,G1,23,4
3746.1147,1.8981328,6104.6543,0.27149642,2.054409,0.27544805,-0.02578255534172058,0.8875475,0,0.026209593,5,direct,False,UltraSmall,G1,24,4
4405.5845,1.8295752,7266.361,0.26424155,2.1000302,0.27431858,-0.03436458110809326,0.8615414,0,0.02897036,5,direct,False,UltraSmall,G1,25,4
89.70767,1.7816391,144.86847,0.30876052,2.0847378,0.31989333,0.0529370903968811,0.78358305,0,0.21270138,5,direct,False,UltraSmall,G1,26,4
28.005526,6.993874,40.80941,0.0406677,2.036246,0.052806757,0.00196183225084922,0.97849214,15,0.4550676,5,cot,True,UltraSmall,G4,0,30
199.37677,4.318899,293.73575,0.037676733,2.046254,0.061406616,-0.00020393501655221568,0.8852945,12,0.17359966,5,cot,True,UltraSmall,G4,1,30
197.98372,5.5507293,290.18933,0.03945205,2.0311193,0.059443083,3.5055194582257895e-05,0.8959708,14,0.15392351,5,cot,True,UltraSmall,G4,2,30
203.02034,6.04224,295.93097,0.039903995,2.0403218,0.050914746,-0.00026995921369843884,0.8799172,14,0.1325832,5,cot,True,UltraSmall,G4,3,30
219.36945,5.7212143,316.62234,0.04311836,2.0350502,0.04901322,0.0003188067175484643,0.88311356,14,0.06134236,5,cot,True,UltraSmall,G4,4,30
244.55113,4.7748656,343.92123,0.03360817,1.9965208,0.042337004,-0.0001417379661146643,0.8952259,5,0.057851553,5,cot,True,UltraSmall,G4,5,30
294.21854,3.208269,422.09866,0.04436687,2.0254285,0.045711506,-5.018734579603073e-05,0.79445827,16,0.038449585,5,cot,True,UltraSmall,G4,6,30
293.78796,4.1106434,416.98718,0.033549346,2.010756,0.04223363,2.050661101129842e-05,0.8942154,12,0.027528763,5,cot,True,UltraSmall,G4,7,30
366.50195,3.0478253,497.03006,0.03657355,1.9695176,0.08074895,-1.4452922520379127e-05,0.81187916,15,0.017204225,5,cot,True,UltraSmall,G4,8,30
415.507,3.007177,549.53534,0.035035465,1.9418904,0.05473694,-2.9004559728312374e-05,0.9311301,15,0.006000459,5,cot,True,UltraSmall,G4,9,30
539.37714,2.4995248,702.004,0.034147963,1.920261,0.084373415,8.485279059762437e-05,0.8692873,23,0.008398116,5,cot,True,UltraSmall,G4,10,30
547.51196,2.4045,721.8659,0.04493569,2.022905,0.04894262,3.8413079501372844e-05,0.9211248,19,0.0033257604,5,cot,True,UltraSmall,G4,11,30
854.3875,1.8282205,1054.595,0.03166533,1.846633,0.05248079,6.593771168751082e-06,0.9582076,14,0.003263235,5,cot,True,UltraSmall,G4,12,30
801.6906,2.6097755,1020.10535,0.032168843,1.8563993,0.048451852,4.998727385046447e-05,1.005928,23,0.0022969246,5,cot,True,UltraSmall,G4,13,30
952.6815,3.3713715,1166.2479,0.03466991,1.8670843,0.05936397,0.00010472080977679473,1.0347252,14,0.0045163035,5,cot,True,UltraSmall,G4,14,30
1216.1588,5.742387,1415.6527,0.039906736,1.8586446,0.06647391,3.750074673168765e-05,1.047349,4,0.011183977,5,cot,True,UltraSmall,G4,15,30
1436.9048,5.3179445,1724.1184,0.033479836,1.8657761,0.04888978,5.941884271029768e-05,1.05393,14,0.009226203,5,cot,True,UltraSmall,G4,16,30
1428.03,9.259328,1734.4968,0.035150748,1.9299785,0.058598686,6.0549745418755285e-05,0.9987266,20,0.007521212,5,cot,True,UltraSmall,G4,17,30
1945.3278,11.610105,2368.9138,0.03676565,1.9227409,0.06659703,-5.6579488838834715e-06,0.9018912,20,0.013439655,5,cot,True,UltraSmall,G4,18,30
2360.2632,11.329416,2877.4512,0.03665489,1.9102865,0.0666355,0.00010734097710971174,0.92300844,20,0.0234434,5,cot,True,UltraSmall,G4,19,30
2584.1855,11.405405,3200.5461,0.038753837,1.9375703,0.07105865,0.0003309052566002155,0.9635279,20,0.021767557,5,cot,True,UltraSmall,G4,20,30
2865.7937,11.387831,3580.3403,0.039253432,1.9442489,0.06733432,0.0004314111371345708,0.9809451,19,0.04622048,5,cot,True,UltraSmall,G4,21,30
3175.942,11.950665,4017.9382,0.035741396,1.9481577,0.06293069,0.00039763902795725856,0.9862535,20,0.05607885,5,cot,True,UltraSmall,G4,22,30
3650.2505,11.797337,4655.2505,0.03432214,1.9585345,0.06945885,0.0003202077790434137,0.97700113,20,0.10143536,5,cot,True,UltraSmall,G4,23,30
3987.9094,11.934835,5092.5107,0.033280678,1.963254,0.066994265,-5.0619905218114995e-05,0.9353148,20,0.13624537,5,cot,True,UltraSmall,G4,24,30
4349.0205,12.324678,5492.623,0.03128854,1.9501301,0.070403,0.00013622324454960568,0.9891429,20,0.12053603,5,cot,True,UltraSmall,G4,25,30
117.08738,6.3657517,152.891,0.02757082,1.9703077,0.032275654,0.0034797336273078854,0.89168674,22,0.32343104,5,cot,True,UltraSmall,G4,26,30
